load_0_p_mw,load_1_p_mw,load_2_p_mw,load_3_p_mw,load_4_p_mw,load_5_p_mw,load_6_p_mw,load_7_p_mw,load_8_p_mw,load_9_p_mw,load_10_p_mw,load_0_q_mvar,load_1_q_mvar,load_2_q_mvar,load_3_q_mvar,load_4_q_mvar,load_5_q_mvar,load_6_q_mvar,load_7_q_mvar,load_8_q_mvar,load_9_q_mvar,load_10_q_mvar,gen_0_p_mw,gen_1_p_mw,gen_2_p_mw,gen_3_p_mw,bus_0_vm_pu,bus_1_vm_pu,bus_2_vm_pu,bus_3_vm_pu,bus_4_vm_pu,bus_5_vm_pu,bus_6_vm_pu,bus_7_vm_pu,bus_8_vm_pu,bus_9_vm_pu,bus_10_vm_pu,bus_11_vm_pu,bus_12_vm_pu,bus_13_vm_pu,bus_0_va_degree,bus_1_va_degree,bus_2_va_degree,bus_3_va_degree,bus_4_va_degree,bus_5_va_degree,bus_6_va_degree,bus_7_va_degree,bus_8_va_degree,bus_9_va_degree,bus_10_va_degree,bus_11_va_degree,bus_12_va_degree,bus_13_va_degree,bus_0_p_mw,bus_1_p_mw,bus_2_p_mw,bus_3_p_mw,bus_4_p_mw,bus_5_p_mw,bus_6_p_mw,bus_7_p_mw,bus_8_p_mw,bus_9_p_mw,bus_10_p_mw,bus_11_p_mw,bus_12_p_mw,bus_13_p_mw,bus_0_q_mvar,bus_1_q_mvar,bus_2_q_mvar,bus_3_q_mvar,bus_4_q_mvar,bus_5_q_mvar,bus_6_q_mvar,bus_7_q_mvar,bus_8_q_mvar,bus_9_q_mvar,bus_10_q_mvar,bus_11_q_mvar,bus_12_q_mvar,bus_13_q_mvar
16.928022488004363,9.907183668094719,73.47341907835145,14.819479431939252,13.88198330819967,-1.1326304372798894,32.91469353944753,6.929409166199481,33.66244065761969,22.541812940370328,104.4407052249167,58.77002395707178,0.9263022433111101,0.596950334578271,16.9734224128349,8.72918866945795,25.38950054441286,6.659541126403375,14.33288997078364,6.157834209670009,13.545960056928996,4.545624180177516,11.684446518191276,35.1595380584148,50.31336054829033,36.23123006977095,1.06,1.0449999999999997,1.01,1.0021882161663815,1.004982954214027,1.07,1.0262864023227372,1.0900000000000005,0.9931314952735338,0.9998620744155583,1.0176156359378636,1.0258774617875703,1.03497544014434,0.9942392996327005,0.0,-4.746288027672568,-9.13685097521434,-9.406546996840548,-8.765989284033333,-16.121541937661885,-13.72337090643246,-10.45275784231797,-18.30981643099329,-18.15980945137379,-17.787169321552156,-18.353132846418237,-17.699290914925022,-19.01376742299392,-225.755115605016,5.243575969813097,38.31388101993663,13.881983308199665,32.914693539447526,-16.65091989067065,0.0,-36.23123006977096,104.44070522491668,0.9263022433111132,16.973422412834907,25.38950054441284,14.33288997078364,13.545960056929005,8.171875976020345,-49.32252751934182,6.080025349869823,-1.1326304372798894,6.9294091661994806,-39.6030335988184,0.0,-40.45976222183141,40.03013078589113,0.596950334578267,8.729188669457955,6.659541126403369,6.15783420967,4.545624180177526
31.59836171148755,18.493050402575662,288.18271341424077,58.12602499862605,33.33903269583799,-2.7201302827148157,11.101496644338289,2.3371571882817452,20.516263224446735,13.73856912351344,67.27032267201281,37.85380869001399,35.33291826268562,22.770102880397395,3.4942911877712954,1.7970640394252377,15.684150371615154,4.113875507308893,39.987983398187865,17.180022496999232,3.4605557476398308,1.1612603179999432,38.70583845030726,19.706498868595737,6.2371112668949165,79.5918200843714,1.06,1.045,1.01,1.0022009035839057,1.0026371200447752,1.07,1.0309765130419013,1.0899999999999999,1.0069270243657111,0.9911308207290279,1.0262888712561256,1.0310941001162275,1.0218358218207424,1.0090420948381384,0.0,-10.716214795849412,-30.433104578570358,-18.371155008993643,-15.930950575916878,-25.618473826082447,-19.079424289824463,-11.912520557948048,-24.298366311583976,-25.604505526945285,-25.70798484275289,-27.449664217725243,-27.249366964774836,-25.837419069990776,-465.9473794512302,-7.107476738819734,268.476214545645,33.339032695838,11.101496644338283,14.279151957551846,0.0,-79.59182008437142,67.27032267201281,35.33291826268561,3.494291187771296,15.684150371615146,39.98798339818791,3.460555747639887,41.83398015626339,-119.3514884963886,-107.54347804225007,-2.7201302827148197,2.3371571882817506,-52.96658547776441,0.0,-41.50760554821227,18.58967007445227,22.770102880397403,1.797064039425237,4.113875507308904,17.180022496999243,1.1612603179999326
104.77107558858968,61.317634100234514,380.7551509628532,76.79774807106381,72.80269083243559,-5.939968498880728,3.711540332242587,0.781376912051071,38.31704948468078,25.65873849420588,64.9224928265912,36.53265698038692,5.491720568015047,3.5391088104985857,8.665595926947228,4.456592191001432,1.048849894014161,0.27510816892174716,61.37912714031779,26.370291660284682,19.27910862920126,6.469499540000423,42.20837429150644,36.022668438099295,49.8638383102146,45.85765562169115,1.06,1.045,1.01,0.989280863481579,0.9910849842456642,1.07,1.0329610890380019,1.0899999999999999,1.012895090646319,1.0159967535723478,1.034118487972306,1.039864625077717,1.0014618075182173,0.9833081380342609,0.0,-16.81725083219195,-43.12164825310703,-26.894050993262823,-22.683870236979764,-31.773785626832503,-28.852104107778317,-24.737955852537674,-32.64594995218995,-32.74682483052229,-32.575677428763846,-33.45757415044702,-34.45065092826836,-34.852503468757966,-708.1898206220474,62.56270129708328,344.73248252475383,72.80269083243559,3.7115403322426346,-11.546788825533895,0.0,-45.85765562169115,64.92249282659122,5.491720568015012,8.665595926947276,1.0488498940142108,61.37912714031779,19.279108629201232,45.57912148569439,-237.75901351448277,-171.79410449299627,-5.939968498880717,0.7813769120510585,-56.57359575293006,0.0,-36.942275718641326,17.03948415193404,3.5391088104985897,4.45659219100142,0.27510816892174716,26.370291660284693,6.469499540000413
20.056708424519684,11.738257925870967,456.67435967710713,92.11053963763307,185.25674478330637,-15.115090055541733,35.70095977943919,7.515991532513514,50.110331623948326,33.556025641036825,88.19024687463505,49.625698241320066,41.48434057604025,26.734352815670384,1.5486187859085911,0.7964325184672755,5.977477303783928,1.5678628993531616,3.0528420014613196,1.311591378405604,24.237109641863196,8.133258269081608,24.762090135305694,31.35825754162984,79.45890051915563,29.924206321964768,1.06,1.045,1.01,0.9279331410793236,0.9344999692228837,1.07,0.9776196850913099,1.09,0.9272295448180391,0.9159811470536917,0.9858740447192653,1.0483508630686464,1.03392920815597,0.939256416989428,0.0,-23.433733276520346,-61.5097053200741,-41.39702709864535,-34.13859095403076,-41.93742344980855,-45.4404633375597,-42.60509975565068,-49.69992675586129,-49.56269535461608,-45.53139075445607,-43.18358661164084,-43.518193583675036,-48.76030763670093,-992.5735634331573,-4.705381710786014,425.31610213547737,185.25674478330637,35.700959779439245,-29.348568895207222,0.0,-29.924206321964675,88.19024687463502,41.48434057604027,1.5486187859086158,5.977477303783871,3.052842001461272,24.237109641863185,-9.359712404573472,-452.0268322515368,-296.4789231467268,-15.115090055541728,7.51599153251351,-75.36487351831185,0.0,-70.28047754614909,33.29036029443417,26.734352815670377,0.7964325184672703,1.5678628993531731,1.311591378405609,8.133258269081608
30.48139430108081,17.839341365148677,255.60985516753504,51.55612790003361,33.68088976896827,-2.7480223870078717,30.48348526865351,6.417575846032318,4.174836046067166,2.795649137991406,145.5658231485763,81.91161573784294,34.75101461834958,22.395098309603064,3.477524426848017,1.7884411338075517,0.16842457226987317,0.04417693698881919,55.0436464207013,23.648381425190188,52.66087211664748,17.67143359619043,46.44403386350816,89.1313081439442,7.099360836382766,30.067841328149232,1.06,1.0449999999999997,1.0100000000000002,0.9390233239631314,0.9467097305879887,1.07,0.9385604499289999,1.0899999999999996,0.8547021890559797,0.8602650011305126,0.9569973026204528,1.0240937737956897,0.964287266432608,0.8187531974318031,0.0,-12.378769277091603,-28.702259914570927,-23.888133313119155,-21.426184712458465,-39.702935065771925,-35.43311134005827,-32.4654592622158,-44.611425001101715,-44.884071539738926,-42.11303721543946,-41.96037001260144,-43.31831455299032,-49.20405949620724,-557.9448684837325,-15.962639562427327,166.4785470235908,33.68088976896826,30.48348526865351,-2.9245247903155587,0.0,-30.067841328149257,145.56582314857633,34.751014618349586,3.477524426848049,0.16842457226982788,55.04364642070129,52.66087211664751,18.246308281880598,-196.2503471339314,-88.06315813810292,-2.748022387007879,6.417575846032321,-145.63470184243369,0.0,-94.48826139874296,68.03181493027834,22.39509830960307,1.788441133807538,0.044176936988833404,23.648381425190195,17.67143359619044
12.571792958476573,7.357685279845737,406.5217135874046,81.99482545818138,148.96825231178633,-12.154313473137378,12.574124944400669,2.6471841988211935,3.559267616017323,2.3834381357258865,45.869892453060174,25.811532702399965,14.633249491203618,9.430316338775665,12.768108120916121,6.566455605042576,19.445502876334,5.100459770841706,59.88686012390204,25.72916953471347,35.18001192456523,11.805373129048732,7.61918325599635,82.42562570335768,72.9436556532507,47.07951799510326,1.06,1.045,1.01,0.9812790372651949,0.9857729826517907,1.07,1.0273496910907953,1.09,1.0047006754239944,1.0007451558937415,1.0217157023451002,1.0132585137116124,0.9888330151719132,0.950833727732767,0.0,-15.864340977700747,-42.01573410493145,-28.018778869325462,-23.124150671168955,-29.864466488360556,-29.2011450961494,-24.954066679775913,-32.699397158310305,-32.777597505279275,-31.791487394759226,-33.017502805017884,-33.48684748838347,-35.756946172714244,-681.6825831619748,4.952609702480169,324.0960878840469,148.96825231178627,12.574124944400637,-69.3843880372334,0.0,-47.07951799510329,45.869892453060174,14.633249491203628,12.768108120916168,19.44550287633399,59.88686012390201,35.18001192456518,41.66507338302844,-222.8945008269448,-161.9001278822273,-12.154313473137378,2.6471841988211935,-66.82501023059315,0.0,-40.5131308248728,6.632487205648776,9.430316338775668,6.566455605042577,5.100459770841709,25.729169534713463,11.805373129048746
83.64993902506987,48.95641592711462,232.57772588762805,46.91058165461712,124.93314622229657,-10.193290172948885,16.246558697624884,3.420328146868397,1.4234710976693306,0.9532172529035696,15.913985481512407,8.95498844044427,1.4143133559030412,0.9114463849152933,11.137182197116157,5.727693701374024,9.587857422827964,2.514847848610614,34.32852165361744,14.748550043776381,67.61370230749392,22.689161848152324,15.882061576449166,47.425610134335244,72.44183120909138,19.191421629373643,1.06,1.045,1.01,1.0029997819203764,1.0071683631466877,1.07,1.046632022042257,1.0900000000000003,1.031852256553898,1.033087761624234,1.0398907866322287,1.032125951717735,1.0047042288656647,0.9250750334487063,0.0,-11.776204439797448,-26.527083767453167,-19.891628355317263,-16.463476235007015,-20.081598949603794,-21.671957915325994,-19.973888305484525,-23.72318356698133,-23.261270260660652,-22.10402253522768,-22.36687210887718,-23.142438951456278,-28.731161919838147,-503.0264446265928,67.76787744862074,185.15211575329286,124.93314622229656,16.24655869762489,-71.018360111422,0.0,-19.19142162937362,15.913985481512384,1.4143133559030616,11.137182197116147,9.587857422827938,34.328521653617486,67.6137023074939,47.67836473555297,-129.88457373256844,-57.615851003418044,-10.193290172948878,3.4203281468683997,-34.403136661461915,0.0,-27.12011391111372,-11.274674067307785,0.9114463849152941,5.727693701374022,2.5148478486106143,14.748550043776376,22.689161848152324
8.35232021642404,4.888224274128355,136.47293432238476,27.526388026807965,38.53188765370705,-3.143815101453086,35.32851078901777,7.4375812187405845,45.25474125560735,30.304514233665635,93.42705408528747,52.572511790365155,39.2157265584473,25.272357115443814,14.064261345734504,7.233048692092031,5.690386796024093,1.4925604710882867,60.2477323980735,25.884210956209355,40.18099702271598,13.483556047891268,51.44089050587714,103.55615267950996,30.48999979305004,9.23107438469381,1.06,1.045,1.01,0.9572846043973214,0.9617596175302452,1.0699999999999998,0.9806995967652473,1.09,0.9285802014437267,0.917209210333105,0.9773599158383904,1.0239125147793209,0.9784118079837592,0.892672883096681,0.0,-7.424712022941143,-14.52772814992942,-17.079573469652495,-15.900618475407772,-33.62537735460917,-27.80004866367713,-26.92845957282416,-34.3634429012178,-35.7232567315414,-35.15410539898724,-35.89936281759896,-36.8030184748333,-38.912110584950824,-364.03732888719196,-43.08857028945308,32.91678164287484,38.53188765370706,35.32851078901777,14.76474146255731,0.0,-9.231074384693784,93.42705408528747,39.21572655844727,14.064261345734508,5.690386796024086,60.24773239807348,40.18099702271593,6.877866473313832,-110.87437886936266,-17.8202574679311,-3.143815101453086,7.437581218740583,-124.34895202666922,0.0,-67.70429768221163,36.18954917061299,25.27235711544381,7.233048692092041,1.4925604710882965,25.88421095620936,13.483556047891256
24.730965135800673,14.473882821413296,201.16776844296672,40.57523991949435,195.50552905547582,-15.951287935488613,32.707762163741045,6.8858446660507475,0.3893193097466794,0.2607048949196514,75.33522713019096,42.392026113937966,18.783495141695056,12.10491909131459,3.8868866832377797,1.9989702942365726,3.655893703677325,0.9589229386694624,22.789024069744887,9.79083997070521,70.24677294148269,23.572742597812983,20.590809772000927,59.9536686033452,67.40507446694016,30.500983262639153,1.06,1.0449999999999997,1.01,0.9668361155213976,0.9769834044666798,1.07,0.9984009001234138,1.09,0.9515663894890921,0.9543661857202892,1.0042779044718182,1.0363990282197424,0.9996374405603479,0.8653883530308906,0.0,-12.253779159618595,-26.952363866314712,-24.415299278573073,-20.22446407266489,-26.204987558076155,-28.81631210855622,-25.986456723820385,-33.24723413065959,-32.51401309922867,-29.360520118127997,-28.163858399584107,-29.164798264616778,-37.5339885524031,-546.5939894865113,4.140155363799707,141.2140998396215,195.5055290554758,32.70776216374105,-67.0157551571935,0.0,-30.500983262639124,75.3352271301909,18.783495141695084,3.886886683237776,3.655893703677293,22.78902406974487,70.24677294148273,32.89387683831059,-162.17069797696965,-58.28976230376543,-15.951287935488615,6.885844666050751,-65.08527189579189,0.0,-57.43406001184712,25.18793283543714,12.104919091314585,1.998970294236571,0.9589229386694598,9.790839970705207,23.572742597812976
105.43835597522424,61.708162252781,453.31267591773434,91.43249301950055,60.17596870226203,-4.909754768594601,18.895443223910647,3.977988047139084,16.8491853497391,11.282936618128861,42.01397292067647,23.641761033329814,1.6599126309539758,1.069721473281451,10.667375844648195,5.486079005819072,15.331710208480276,4.021432185830892,3.474815709374281,1.492883786249691,20.759161585627552,6.966161605915286,57.86435773774559,27.684799225502072,13.89244133406493,41.05493708817081,1.06,1.045,1.01,0.9910593381965523,0.9917864682001681,1.0700000000000003,1.0450456989805967,1.0899999999999999,1.0359739026491894,1.037120568142267,1.0431413520841224,1.0448423339241588,1.0509893654339955,1.0168430891204707,0.0,-18.2468620270963,-50.43847282323268,-28.531084274061566,-23.91049975030137,-29.874402420616445,-28.66893041430863,-25.02893304876446,-31.130830167015194,-31.092825371054207,-30.88959692486173,-31.19904562614985,-30.83648520194381,-32.43127027878455,-762.2950246433306,47.57399823747859,425.62787669223235,60.175968702262026,18.89544322391066,2.956744015674076,0.0,-41.054937088170846,42.01397292067645,1.6599126309539542,10.667375844648177,15.331710208480331,3.4748157093742975,20.759161585627567,44.71735104024337,-276.99697613615206,-242.1229740864468,-4.90975476859461,3.9779880471390925,-24.260602356841275,0.0,-29.121855657571814,3.2501644208961764,1.0697214732814473,5.486079005819079,4.021432185830889,1.4928837862496778,6.966161605915289
